Record_ID,Month_ID,Record_Type,Primary_Planet,Secondary_Planet,Primary_Sign,Secondary_Sign,Match_Type,Target_Natal_House,Valid_From,Valid_To,State_Changes,Tone,Title,Interpretation,Priority,Active_Flag
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_04,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,4,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,家の変化を皆が誇れる選択へ導く,9月28日に火星が蟹座から獅子座へ移ると、家や家族を内側から守っていた力が、暮らしの方針を明確に打ち出す方向へ変わります。逆行中の双子座の天王星は住環境の試行を振り返らせ、月末にはうまくいった変更を家の新しい特色として残す判断ができます。ただし、自分の案を家族の代表意見として語ると、反対や戸惑いが表に出にくくなります。残す工夫、元へ戻す工夫、次に試す案を分け、各自が一票ずつ選べる形にしてください。火星の主導力を合意の可視化へ使えば、自由さと帰属感の両方を育てられます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_05,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,5,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,創作の試作を主役となる作品へ進める,9月28日に火星が蟹座から獅子座へ移ると、好きなものを守り温めていた情熱が、作品や恋愛表現を堂々と外へ出す力へ変わります。逆行中の双子座の天王星は過去の着想を組み替えており、月末は眠らせていた試作へ新しい見せ方を与える好機です。ただし、驚かせることや称賛だけを狙うと、自分が楽しめる核を見失います。最も見せたい一場面を選び、完成条件と公開範囲を先に決めてください。獅子座の火星の大胆さを遊び心と結べば、実験を人の心へ届く表現へ一歩進められます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_06,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,6,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,仕事の改善案を率先する実践へ移す,9月28日に火星が蟹座から獅子座へ移ると、負担を守るため裏側で整えていた仕事が、自分から手本を示す改善行動へ変わります。逆行中の双子座の天王星は働き方の試行結果を見直しており、月末は有効だった手順を短い実演にまとめる時です。ただし、成果を急いで全員へ同じ方法を求めると、個々の作業条件を取りこぼします。自分が担当する一工程で先に試し、所要時間、つまずき、戻し方を共有してください。獅子座の火星の率先力を検証可能な形にすれば、新案を押し付けず日課へ根付かせられます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_07,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,7,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,関係の提案を率直な意思表示へ変える,9月28日に火星が蟹座から獅子座へ移ると、相手を守るため様子をうかがっていた姿勢が、自分の希望を率直に示す行動へ変わります。逆行中の双子座の天王星は一対一の関係に別の選択肢を問い直しており、月末は保留していた提案を言葉にする時です。ただし、堂々と伝えることと、相手に即答を求めることは同じではありません。望む変化、譲れる範囲、返答を待てる期限を分け、相手にも修正案を求めてください。獅子座の火星の勇気を対等な交渉へ使うことで、自由を信頼のある関係へ結び直せます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_08,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,8,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,共有の再設計を明確な宣言へ進める,9月28日に火星が蟹座から獅子座へ移ると、共有資産や秘密を守るため慎重だった態度が、必要な条件を明確に宣言する方向へ変わります。逆行中の双子座の天王星は古い同意や権限を再検討させ、月末は曖昧だった境界へ名前を付ける時です。ただし、強い言い方で主導権を示すと、相手が質問や撤回を言い出せなくなります。自分が担う責任、相手へ求める同意、変更できる条件を別項目にし、確認時間を置いてください。獅子座の火星の決断力を透明な合意へ向ければ、親密さを損なわず共有の自由度を高められます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_09,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,9,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,見直した信念を自分の言葉で掲げる,9月28日に火星が蟹座から獅子座へ移ると、慣れ親しんだ価値観を守る議論から、自分が選び直した信念を表明する段階へ変わります。逆行中の双子座の天王星は学問や遠い世界から得た考えを再編集しており、月末は借りた言葉を自分の主張へ変える時です。ただし、正しさを印象的に語るだけでは、異なる背景を持つ人との対話が止まります。採用する考え、捨てる前提、まだ保留する問いを分け、根拠とともに短く書いてください。獅子座の火星の確信に検証可能性を残すことで、信念を閉じた旗ではなく学び続ける軸にできます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_10,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,10,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,仕事の新案を責任ある決断として示す,9月28日に火星が蟹座から獅子座へ移ると、仲間や立場を守るための調整から、自分が決定を引き受ける仕事の進め方へ変わります。逆行中の双子座の天王星は役割や発信方法を再検討しており、月末は試行から得た新案を公の提案へまとめる時です。ただし、存在感を示すため結論を急ぐと、影響を受ける人の条件が抜け落ちます。目的、決定者、試す範囲、評価日を明記し、反対意見を記録する欄も設けてください。獅子座の火星の統率力を説明責任と結べば、独創性を信頼される判断へ育てられます。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_11,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,11,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,仲間の新案を皆が見える舞台へ出す,9月28日に火星が蟹座から獅子座へ移ると、内輪を支えるための連帯が、仲間の案や未来計画を外へ発表する力へ変わります。逆行中の双子座の天王星は参加方法を見直しており、月末は埋もれていた提案へ発言の場を与える時です。ただし、代表者だけが注目を集める形では、協力した人の役割が見えなくなります。発案、調整、実行を担った人を明記し、発表後に修正を受け付ける窓口を用意してください。獅子座の火星の華やかさを功績の共有へ使うことで、多様な人が次も参加できる計画になります。,155,1
2026_09_RESONANCE_URANUS_MARS_GEMINI_LEO_20260928_20260930_SAME_NATAL_12,2026-09,resonance,URANUS,MARS,GEMINI,LEO,same_natal_house,12,2026-09-28,2026-09-30,MARS:2026-09-28:sign_ingress,activation,内側のひらめきを静かな創造へ渡す,9月28日に火星が蟹座から獅子座へ移ると、内側で不安を守っていた緊張が、夢や直感を創造的に表したい衝動へ変わります。逆行中の双子座の天王星は休息の中で古い思考を組み替えており、月末は断片的な気づきを作品や言葉へ移す時です。ただし、すぐ公開して反応を得ようとすると、まだ休ませるべき感情まで外へ出しかねません。書く時間と見せない時間を分け、完成判断は翌日に回してください。獅子座の火星の表現力を静かな器に収めることで、ひらめきを消耗ではなく回復と創造へつなげられます。,155,1
2026_09_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260901_20260930_SAME_NATAL_01,2026-09,resonance,URANUS,JUPITER,GEMINI,LEO,same_natal_house,1,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,activation,可能性を広げながら自分らしさを選び直す,9月前半は、双子座の天王星が新しい自己像や話し方を次々試させ、獅子座の木星がその変化を自信と存在感へ広げます。9月11日に天王星が逆行すると、外へ見せる選択肢を増やす段階から、どの姿なら長く誇りを持てるかを内側で選び直す段階へ移ります。期待される役を大きく演じすぎると、本来の好奇心が窮屈になります。試した変化を楽しい、役立つ、無理があるの三つに分け、残す特徴を一つ決めてください。木星の肯定力と天王星の自由さを組み合わせることで、成長を背伸びではなく自分らしい更新へつなげられます。,145,1
2026_09_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260901_20260930_SAME_NATAL_02,2026-09,resonance,URANUS,JUPITER,GEMINI,LEO,same_natal_house,2,2026-09-01,2026-09-30,URANUS:2026-09-11:retrograde_start,activation,新しい収入の可能性を育てる基準を作る,9月前半は、双子座の天王星が収入や所有に複数の選択肢を示し、獅子座の木星が得意なことへ自信を持って投資する余地を広げます。9月11日の天王星逆行後は、新案をさらに増やすより、過去に試した稼ぎ方の手応えと費用を見直す流れです。楽観から規模を広げすぎたり、目新しさだけで価値を測ったりすると、生活の土台が揺らぎます。収入見込み、必要経費、続けたい理由を案ごとに並べ、小さく再開できるものを選んでください。木星の豊かさを数字と結び、天王星の発想を試験運用にすれば、自由な価値を持続可能な資源へ育てられます。,145,1
