Event_Type,Planet,Natal_Planet,House,Sign,Aspect_Angle,Category,Description,Priority,Active_Flag
transit_natal_aspect,VENUS,SUN,,,0,,トランジット金星が出生図の太陽と重なり、あなたの魅力と人気運が最高潮に高まる華やかな時期です。対人関係や恋愛、レジャーを存分に楽しみ、自分を輝かせましょう。,70,1
transit_natal_aspect,VENUS,SUN,,,90,,トランジット金星が出生図の太陽とスクエアを形成し、怠惰や過度なぜいたく、甘えが出やすい時期です。自己節制を意識しつつ、心地よい範囲でリフレッシュを楽しみましょう。,90,1
transit_natal_aspect,VENUS,SUN,,,180,,トランジット金星が出生図の太陽と向かい合い、他者からの好意や楽しいお誘いに恵まれる時期です。周囲への感謝と思いやりを行動で示し、温かい絆を育みましょう。,80,1
transit_natal_aspect,VENUS,MOON,,,0,,トランジット金星が出生図の月と重なり、優しさと安心感に包まれ心が深く満たされる時期です。親しい人との温かい時間や自分へのご褒美を心ゆくまで味わいましょう。,70,1
transit_natal_aspect,VENUS,MOON,,,90,,トランジット金星が出生図の月とスクエアを形成し、感情的な過食や浪費、気分のムラが生じやすい時期です。身体に優しい食事とリラックスで心をいたわりましょう。,90,1
transit_natal_aspect,VENUS,MOON,,,180,,トランジット金星が出生図の月と向かい合い、大切な相手への愛着が高まる反面、甘えからすれ違いが起きやすい時期です。素直な感謝を伝え、穏やかな調和を保ちましょう。,80,1
transit_natal_aspect,VENUS,MERCURY,,,0,,トランジット金星が出生図の水星と重なり、ユーモアと愛嬌に満ちた楽しいコミュニケーションが弾む時期です。手紙やメッセージで好意を伝え、会話を大いに楽しみましょう。,70,1
transit_natal_aspect,VENUS,MERCURY,,,90,,トランジット金星が出生図の水星とスクエアを形成し、軽口や優柔不断な態度に注意が必要な時期です。相手の立場に配慮した丁寧な言葉選びを心がけましょう。,90,1
transit_natal_aspect,VENUS,MERCURY,,,180,,トランジット金星が出生図の水星と向かい合い、趣味や芸術についての知的な語り合いが盛り上がる時期です。異なるセンスを面白がり、対話の輪を広げましょう。,80,1
transit_natal_aspect,VENUS,VENUS,,,0,,トランジット金星が出生図の金星と重なる金星リターンです。愛と美の運気がリフレッシュされ、新しい魅力やセンスが開花する最高の幸運期です。思い切り楽しみましょう。,70,1
transit_natal_aspect,VENUS,VENUS,,,90,,トランジット金星が出生図の金星とスクエアを形成し、美的センスの迷いや衝動買いに注意したい時期です。本当に価値のあるものを見極める審美眼を働かせましょう。,90,1
transit_natal_aspect,VENUS,VENUS,,,180,,トランジット金星が出生図の金星と向かい合い、人間関係や恋愛において価値観の違いをすり合わせる時期です。お互いの好みを尊重し、より成熟した絆を築きましょう。,80,1
transit_natal_aspect,VENUS,MARS,,,0,,トランジット金星が出生図の火星と重なり、情熱的な魅力と恋愛運が一気にスパークする時期です。クリエイティブな活動や自己表現に熱中し、積極的なアプローチをかけましょう。,70,1
transit_natal_aspect,VENUS,MARS,,,90,,トランジット金星が出生図の火星とスクエアを形成し、性急な衝動や感情の摩擦が起きやすい時期です。熱くなりすぎず、相手への思いやりを持って優しく接しましょう。,90,1
transit_natal_aspect,VENUS,MARS,,,180,,トランジット金星が出生図の火星と向かい合い、異性関係や対人関係で強い引力と刺激が生まれる時期です。主張のぶつかり合いを避け、情熱をポジティブな共同作業へ昇華させましょう。,80,1
transit_natal_aspect,VENUS,JUPITER,,,0,,トランジット金星が出生図の木星と重なり、大吉星同士が織りなす最高潮の幸運期です。愛と豊かさ、楽しいご縁が舞い込みます。寛大な心で幸せを分かち合いましょう。,70,1
transit_natal_aspect,VENUS,JUPITER,,,90,,トランジット金星が出生図の木星とスクエアを形成し、気が大きくなって散財や過度の享楽に走りやすい時期です。適度な自制心を持ちつつ、健全なレジャーを楽しみましょう。,90,1
transit_natal_aspect,VENUS,JUPITER,,,180,,トランジット金星が出生図の木星と向かい合い、社交運や金運が大きく広がる華やかな時期です。過剰な期待や浪費に気を配りつつ、恵まれたチャンスを素直に受け取りましょう。,80,1
transit_natal_aspect,VENUS,SATURN,,,0,,トランジット金星が出生図の土星と重なり、誠実で落ち着いた人間関係や着実な金銭管理ができる時期です。派手さよりも確かな信頼を築き、堅実な絆を深めましょう。,70,1
transit_natal_aspect,VENUS,SATURN,,,90,,トランジット金星が出生図の土星とスクエアを形成し、愛情表現のぎこちなさや金銭面のプレッシャーを感じやすい時期です。焦らず誠実な態度を守り、時間をかけて信頼を育みましょう。,90,1
transit_natal_aspect,VENUS,SATURN,,,180,,トランジット金星が出生図の土星と向かい合い、他者との距離感や関係性の責任について見つめ直す時期です。無理に繕わず、本物の絆を見極める機会と捉えましょう。,80,1
transit_natal_aspect,VENUS,URANUS,,,0,,トランジット金星が出生図の天王星と重なり、刺激的な新しい出会いや斬新な美的センスに目覚める時期です。型にはまらない自由でユニークな楽しみを体験しましょう。,70,1
transit_natal_aspect,VENUS,URANUS,,,90,,トランジット金星が出生図の天王星とスクエアを形成し、気まぐれな感情や突発的な出費に注意が必要な時期です。衝動的な決断を避け、自由と責任のバランスを保ちましょう。,90,1
transit_natal_aspect,VENUS,URANUS,,,180,,トランジット金星が出生図の天王星と向かい合い、人間関係に予期せぬ変化や新鮮な風が吹き込む時期です。相手の自由を尊重し、自立した対等なパートナーシップを築きましょう。,80,1
transit_natal_aspect,VENUS,NEPTUNE,,,0,,トランジット金星が出生図の海王星と重なり、ロマンチックな夢や崇高な芸術的インスピレーションに恵まれる至福の時期です。音楽やアート、無条件の愛に心を浸しましょう。,70,1
transit_natal_aspect,VENUS,NEPTUNE,,,90,,トランジット金星が出生図の海王星とスクエアを形成し、甘い誘惑や相手への過度な理想化に注意したい時期です。金銭の貸し借りは避け、現実的な見極めを大切にしましょう。,90,1
transit_natal_aspect,VENUS,NEPTUNE,,,180,,トランジット金星が出生図の海王星と向かい合い、繊細な優しさが高まる反面、境界線が曖昧になりやすい時期です。自己犠牲を避け、健全な思いやりで関係を包みましょう。,80,1
transit_natal_aspect,VENUS,PLUTO,,,0,,トランジット金星が出生図の冥王星と重なり、魂を揺さぶる運命的な魅力や深い愛情の変容を体験する時期です。執着を手放し、本質的な魂の結びつきを受け入れましょう。,70,1
transit_natal_aspect,VENUS,PLUTO,,,90,,トランジット金星が出生図の冥王星とスクエアを形成し、強い嫉妬心や感情のコントロール難、金銭的葛藤が生じやすい時期です。支配欲を手放し、心の平静を保ちましょう。,90,1
transit_natal_aspect,VENUS,PLUTO,,,180,,トランジット金星が出生図の冥王星と向かい合い、人間関係や愛情面で徹底的な見直しや再生を迫られる時期です。本音で向き合い、嘘のない強固な絆へ再構築しましょう。,80,1
transit_natal_aspect,VENUS,ASC,,,0,,トランジット金星が出生図のASCと重なり、あなたの第一印象と美しさが最高に輝くモテ期です。イメージチェンジや社交の場への参加で、人気運を存分に味方につけましょう。,70,1
