Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N05,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,5,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、一人で温めていた趣味や楽しみを、心地よい自己表現として無理のない範囲で再開する流れへ進みます。他者の評価を気にしすぎず、自分の感性が純粋に喜ぶ活動に立ち返ることで、内なる充実感が蘇ります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N06,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,6,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}以降、無理を重ねていた日々のルーティンや健康管理を見直し、心身のバランスを回復させる段階へ入ります。作業手順を簡素化し、心地よい休息を取り入れることで、日々の実務を穏やかなペースで整え直せます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N07,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,7,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ戻ると、一対一の関係で我慢していた不均衡を見つめ直し、公平なパートナーシップを再構築する時期へ進みます。感情的な対立を避け、互いが納得できる約束事やルールを丁寧に言葉にして確認し合いましょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星の蠍座から天秤座への移動が起こる{event_date}から、抱え込んでいた心理的負担を整理し、他者との共有条件や境界線を冷静に見直す流れへ向かいます。曖昧になっていた貸し借りや責任の範囲を明確にし直すことが、健全な信頼関係を守る力となります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ入ると、心の中で育てていた価値観や思想を振り返り、バランスの取れた広い視野を取り戻す段階へ進みます。極端な思い込みを手放し、多様な見解に触れ直すことで、自らの学びや将来の展望がより洗練されていきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、仕事での過剰なプレッシャーを整理し、社会的役割と自らの心地よさの釣り合いを点検する段階へ移ります。他者の期待に無理に応えようとせず、担うべき責任の範囲を明確にすることが安定した評価を守ります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ戻ることで、友人関係やグループ活動での気疲れを見直し、対等で心地よい連帯を結び直す流れへ入ります。無理な付き合いを控え、互いの個性を尊重し合える距離感を再確認することで、友情が温かく回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S12_S01_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,12,1,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ入る{event_date}以降、内面の深い葛藤や寂しさを静かに受け止め、不要になった人間関係のこだわりを手放す流れへ進みます。自分自身を優しく労わり、心の調和を取り戻すことで、次なる新しいステージへの準備が整っていきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N01,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,1,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、自分を強くアピールしていた流れから、生活を支える持ち物や金銭感覚のバランスを冷静に見直す段階へ移ります。見栄のための出費を抑え、本当に心地よい品や生活の基盤を丁寧に整え直すことが大切です。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N02,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,2,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、支出や資産運用の方針を再点検し、無理のない収支バランスを取り戻す流れへ進みます。新しい契約を急ぐよりも、手元にあるリソースの使い道を確認し、適正な予算配分を整えることで安心感が深まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N03,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,3,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ入ることで、自己主張中心の会話から、日々のやり取りにおける言葉の価値や対話の釣り合いを点検する段階へ入ります。相手とのやり取りで生じていた小さな不満を穏やかに整理し、公平なコミュニケーションを回復しましょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N04,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,4,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,自分の好みを押し通そうとしていた意識は、逆行金星が蠍座から天秤座へ戻る{event_date}から、住まいや家族に関わる費用の使い方を見つめ直す方向へシフトします。家族間でお金や物の管理について落ち着いて話し合い、納得のいくルールを再確認することが平穏を守ります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N05,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,5,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、趣味や娯楽への過度な投資を見直し、身の丈に合った楽しみ方へ調整する流れへ進みます。お金をかけなくても心が豊かに満たされるシンプルな創作や遊びに立ち返ることで、純粋な喜びが戻ってきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N06,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,6,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}以降、無理をしていた日々の業務手順や健康習慣のコストを点検し、バランスを整える段階へ入ります。高価なケアに頼るより、日々の休息や食事のリズムを自然体に戻すことで、持続可能な体調管理が実現します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N07,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,7,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ戻ると、相手への過度な要求や依存を見つめ直し、対等で健全な金銭・リソースのバランスを再調整する時期へ進みます。共同での負担割合を公平に話し合うことで、パートナーシップの安心感がしっかりと回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星の蠍座から天秤座への移動が起こる{event_date}から、共有財産や深い心理的コミットメントにおける不均衡を冷静に精査する流れへ向かいます。曖昧になっていた権利や負担の境界線を公平に引き直すことで、将来への不安が解消され信頼が守られます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ入ると、自己投資や学習にかける費用と時間のバランスを振り返る段階へ進みます。やみくもに講座や本を増やすのではなく、これまでに得た知識をじっくり復習し活用することで、真の実力と価値が定着していきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N10,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,10,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、仕事での報酬や待遇の公平性を客観的に見つめ直す段階へ移ります。感情的な不満をぶつけるのではなく、自らが提供している成果と受け取る対価の釣り合いを冷静に整理し、適切な交渉の準備を整えましょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N11,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,11,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ戻ることで、コミュニティや友人関係での費用負担・役割分担を見直す流れへ入ります。一部の人に負担が偏っていないか点検し、みんなが納得できる公平なルールへ整え直すことで、グループの調和が回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S01_S02_N12,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,1,2,ANY,ANY,12,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ入る{event_date}以降、物質的な欠乏感や不安を手放し、内なる心の豊かさを静かに取り戻す流れへ進みます。不要な持ち物や執着を整理し、何もしない静かな時間を贅沢に味わうことで、精神的な充実感がしっかりと満ちてきます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N01,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,1,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ると、損得勘定やリソースの囲い込みに偏っていた意識から、周囲との心地よい対話や情報共有のバランスを整え直す段階へ移ります。言葉を選び、相手の話にも耳を傾ける姿勢が、日々の人間関係に温かな調和を取り戻します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N02,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,2,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}を境に、支出への過度な警戒を緩め、身近な情報交換や実用的な学びに適正なエネルギーを振り向ける流れへ進みます。過去に学んだ知識やノートを整理し直すことで、持っているスキルの価値を再確認できるでしょう。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N03,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,3,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ入ることで、感情的になりがちだったコミュニケーションを振り返り、公平で落ち着いた言葉遣いを取り戻す段階へ入ります。過去の行き違いや誤解があれば穏やかに確認し合うことで、身近な人との信頼関係が修復されます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N04,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,4,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,家計や生活防衛に意識が集中していた流れは、逆行金星が蠍座から天秤座へ戻る{event_date}から、家族や身近な人々との日常会話を丁寧に交わす方向へシフトします。お互いの近況や小さな希望を優しく聞き合う時間が、家庭内の空気を柔らかく和ませてくれます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N05,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,5,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ戻ることで、作品や趣味の損得を気にしていた時期から、純粋な好奇心に基づいた創作の楽しさに立ち返る流れへ進みます。過去の手稿やアイデアを見直し、心地よい表現へ磨き直すことで、創作への愛着が深まります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N06,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,6,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星が蠍座から天秤座へ戻る{event_date}以降、実務のコストばかり気にしていたペースから、同僚との連絡手順や日々の情報共有を見直す段階へ入ります。作業の合間に感謝の言葉を添え、無理のないやり取りを心がけることで、職場の雰囲気が円滑になります。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N07,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,7,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}、逆行中の金星が蠍座から天秤座へ戻ると、条件面での駆け引きを反省し、パートナーや大切な相手と心通う対話をやり直す時期へ進みます。勝ち負けを求めず、お互いの気持ちに寄り添って穏やかに話し合うことで、二人の絆が優しく結び直されます。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N08,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,8,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,逆行金星の蠍座から天秤座への移動が起こる{event_date}から、共有資金や心理的負担の整理を経て、デリケートな問題について冷静に対話する流れへ向かいます。感情的なしこりを言葉にして穏やかに解きほぐすことで、相互の理解と安心感がしっかりと回復します。,100,1
2026_10_SIGN_VENUS_SCORPIO_LIBRA_S02_S03_N09,2026-10,35,VENUS,sign_ingress,SCORPIO,LIBRA,2,3,ANY,ANY,9,transit_calendar,VENUS:sign_ingress:LIBRA,exact_day,{event_date}に逆行中の金星が蠍座から天秤座へ入ると、専門知識のインプットに偏っていた状態から、身近な人々との対話の中で知見を分かち合う段階へ進みます。難しい理論をわかりやすい言葉で表現し直す工夫が、自らの知性をより深みのあるものへと育てます。,100,1
