Rule_ID,Category,Factor_Type,Peak_Type,Transit_Planet,Natal_Target,Target_Role,House_System,Target_House,Aspect_Angle,Aspect_Class,Transit_State,Orb_Max,Duration_Days_Before,Duration_Days_After,Activation_Weight,Caution_Weight,Intensity_Hint,Tone,Monthly_Title,Monthly_Summary,Monthly_Description,Monthly_Caution,Yearly_Summary,Priority,Tags,Active_Flag,Narrative_Key,Narrative_Priority
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MERCURY_SOLAR_12H,general_health,solar_house,rest,MERCURY,ANY,core_theme,solar,12,ANY,none,ingress,3,0,5,3,0,medium,active,休息の取り方を見直す時期,水星がソーラー12Hを通り、思考と連絡と睡眠と回復の時間に意識が向きやすい流れです。,水星の動きがソーラー12Hを刺激します。睡眠と回復の時間を整え直し、今の状態に合う予定と習慣を選ぶほど、この時期を活かせます。,予定を詰め込みすぎず、その日の体感に合わせて進め方を調整してください。,水星がソーラー12Hを通る間、睡眠と回復の時間を整え直す流れです。,139,auto;general_health;solar_house;mercury;solar;12h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_1H,general_health,solar_house,vitality,MARS,ANY,core_theme,solar,1,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 1Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,140,auto;general_health;solar_house;mars;solar;1h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_3H,general_health,solar_house,mental_focus,MARS,ANY,core_theme,solar,3,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 3Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,141,auto;general_health;solar_house;mars;solar;3h,1,cognitive_load,1
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_4H,general_health,solar_house,home_base,MARS,ANY,core_theme,solar,4,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 4Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,142,auto;general_health;solar_house;mars;solar;4h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_6H,general_health,solar_house,body_condition,MARS,ANY,core_theme,solar,6,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 6Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,143,auto;general_health;solar_house;mars;solar;6h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_9H,general_health,solar_house,reset,MARS,ANY,core_theme,solar,9,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 9Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,144,auto;general_health;solar_house;mars;solar;9h,1,transition,1
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_MARS_SOLAR_12H,general_health,solar_house,rest,MARS,ANY,core_theme,solar,12,ANY,none,ingress,3,0,5,4,1,high,active,一般・健康の動きが出やすい,火星がsolar 12Hを刺激する配置により、心身の状態や生活リズムに変化が出やすい時期です。,体調、睡眠、集中力、生活ペースのどこかに動きが出やすく、無理なく調整するための大枠ルールです。,疲れや違和感を無視せず、休息と予定調整を優先すること。,心身や生活リズムの調整が起こりやすい流れ,145,auto;general_health;solar_house;mars;solar;12h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_1H,general_health,solar_house,vitality,JUPITER,ANY,core_theme,solar,1,ANY,none,ingress,2.5,3,10,4,0,high,positive,自分のペースを整える時期,木星がソーラー1Hを通り、視野と回復の余地と自分の状態と始動の仕方に意識が向きやすい流れです。,木星の動きがソーラー1Hを刺激します。自分の状態と始動の仕方を整え直し、今の状態に合う予定と習慣を選ぶほど、この時期を活かせます。,予定を詰め込みすぎず、その日の体感に合わせて進め方を調整してください。,木星がソーラー1Hを通る間、自分の状態と始動の仕方を整え直す流れです。,146,auto;general_health;solar_house;jupiter;solar;1h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_3H,general_health,solar_house,mental_focus,JUPITER,ANY,core_theme,solar,3,ANY,none,ingress,2.5,3,10,4,0,high,positive,思考と連絡を整える時期,木星がソーラー3Hを通り、視野と回復の余地と考え方と身近なやり取りに意識が向きやすい流れです。,木星の動きがソーラー3Hを刺激します。考え方と身近なやり取りを整え直し、今の状態に合う予定と習慣を選ぶほど、この時期を活かせます。,予定を詰め込みすぎず、その日の体感に合わせて進め方を調整してください。,木星がソーラー3Hを通る間、考え方と身近なやり取りを整え直す流れです。,147,auto;general_health;solar_house;jupiter;solar;3h,1,cognitive_load,1
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_4H,general_health,solar_house,home_base,JUPITER,ANY,core_theme,solar,4,ANY,none,ingress,2.5,3,10,4,0,high,positive,住まいと安心感を整える時期,木星がソーラー4Hを通り、回復の余地と視野と住まいと安心感に意識が向きやすい流れです。,木星の動きがソーラー4Hを刺激します。住まいと安心感を整え、今の状態に合う予定を選ぶほど流れを活かせます。,予定を詰め込みすぎず、その日の体感に合わせて調整してください。,木星がソーラー4Hを通る間、住まいと安心感を整え直す流れです。,148,auto;general_health;solar_house;jupiter;solar;4h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_6H,general_health,solar_house,body_condition,JUPITER,ANY,core_theme,solar,6,ANY,none,ingress,2.5,3,10,4,0,high,positive,日課とセルフケアを整える時期,木星がソーラー6Hを通り、回復の余地と視野と日課とセルフケアに意識が向きやすい流れです。,木星の動きがソーラー6Hを刺激します。日課とセルフケアを整え、今の状態に合う予定を選ぶほど流れを活かせます。,予定を詰め込みすぎず、その日の体感に合わせて調整してください。,木星がソーラー6Hを通る間、日課とセルフケアを整え直す流れです。,149,auto;general_health;solar_house;jupiter;solar;6h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_9H,general_health,solar_house,reset,JUPITER,ANY,core_theme,solar,9,ANY,none,ingress,2.5,3,10,4,0,high,positive,学びと見通しを整える時期,木星がソーラー9Hを通り、回復の余地と視野と学びと見通しに意識が向きやすい流れです。,木星の動きがソーラー9Hを刺激します。学びと見通しを整え、今の状態に合う予定を選ぶほど流れを活かせます。,予定を詰め込みすぎず、その日の体感に合わせて調整してください。,木星がソーラー9Hを通る間、学びと見通しを整え直す流れです。,150,auto;general_health;solar_house;jupiter;solar;9h,1,transition,1
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_JUPITER_SOLAR_12H,general_health,solar_house,rest,JUPITER,ANY,core_theme,solar,12,ANY,none,ingress,2.5,3,10,4,0,high,positive,睡眠と回復の時間を整える時期,木星がソーラー12Hを通り、回復の余地と視野と睡眠と回復の時間に意識が向きやすい流れです。,木星の動きがソーラー12Hを刺激します。睡眠と回復の時間を整え、今の状態に合う予定を選ぶほど流れを活かせます。,予定を詰め込みすぎず、その日の体感に合わせて調整してください。,木星がソーラー12Hを通る間、睡眠と回復の時間を整え直す流れです。,151,auto;general_health;solar_house;jupiter;solar;12h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_SATURN_SOLAR_1H,general_health,solar_house,vitality,SATURN,ANY,core_theme,solar,1,ANY,none,ingress,2.5,3,10,3,0,medium,active,自分の状態と始動の仕方を整える時期,土星がソーラー1Hを通り、責任とペース配分と自分の状態と始動の仕方に意識が向きやすい流れです。,土星の動きがソーラー1Hを刺激します。自分の状態と始動の仕方を整え、今の状態に合う予定を選ぶほど流れを活かせます。,義務や予定を抱え込みすぎず、休む時間を先に確保してください。,土星がソーラー1Hを通る間、自分の状態と始動の仕方を整え直す流れです。,152,auto;general_health;solar_house;saturn;solar;1h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_SATURN_SOLAR_3H,general_health,solar_house,mental_focus,SATURN,ANY,core_theme,solar,3,ANY,none,ingress,2.5,3,10,3,0,medium,active,考え方と身近なやり取りを整える時期,土星がソーラー3Hを通り、責任とペース配分と考え方と身近なやり取りに意識が向きやすい流れです。,土星の動きがソーラー3Hを刺激します。考え方と身近なやり取りを整え、今の状態に合う予定を選ぶほど流れを活かせます。,義務や予定を抱え込みすぎず、休む時間を先に確保してください。,土星がソーラー3Hを通る間、考え方と身近なやり取りを整え直す流れです。,153,auto;general_health;solar_house;saturn;solar;3h,1,cognitive_load,1
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_SATURN_SOLAR_4H,general_health,solar_house,home_base,SATURN,ANY,core_theme,solar,4,ANY,none,ingress,2.5,3,10,3,0,medium,active,住まいと安心感を整える時期,土星がソーラー4Hを通り、責任とペース配分と住まいと安心感に意識が向きやすい流れです。,土星の動きがソーラー4Hを刺激します。住まいと安心感を整え、今の状態に合う予定を選ぶほど流れを活かせます。,義務や予定を抱え込みすぎず、休む時間を先に確保してください。,土星がソーラー4Hを通る間、住まいと安心感を整え直す流れです。,154,auto;general_health;solar_house;saturn;solar;4h,1,recovery,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_SATURN_SOLAR_6H,general_health,solar_house,body_condition,SATURN,ANY,core_theme,solar,6,ANY,none,ingress,2.5,3,10,3,0,medium,active,日課とセルフケアを整える時期,土星がソーラー6Hを通り、責任とペース配分と日課とセルフケアに意識が向きやすい流れです。,土星の動きがソーラー6Hを刺激します。日課とセルフケアを整え、今の状態に合う予定を選ぶほど流れを活かせます。,義務や予定を抱え込みすぎず、休む時間を先に確保してください。,土星がソーラー6Hを通る間、日課とセルフケアを整え直す流れです。,155,auto;general_health;solar_house;saturn;solar;6h,1,self_pace,3
AUTO_GENERAL_HEALTH_SOLAR_HOUSE_SATURN_SOLAR_9H,general_health,solar_house,reset,SATURN,ANY,core_theme,solar,9,ANY,none,ingress,2.5,3,10,3,0,medium,active,学びと見通しを整える時期,土星がソーラー9Hを通り、責任とペース配分と学びと見通しに意識が向きやすい流れです。,土星の動きがソーラー9Hを刺激します。学びと見通しを整え、今の状態に合う予定を選ぶほど流れを活かせます。,義務や予定を抱え込みすぎず、休む時間を先に確保してください。,土星がソーラー9Hを通る間、学びと見通しを整え直す流れです。,156,auto;general_health;solar_house;saturn;solar;9h,1,transition,1
